latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,
28.646748,77.2748,231,0,GMT,GMT,,,,
,,,,,,,,,
time,temperature_2m (°C),relative_humidity_2m (%),cloud_cover (%),surface_pressure (hPa),wind_speed_10m (km/h),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²)
2026-03-14T23:00,18.6,80,100,982.4,10.7,0,0,0,0
2026-03-15T00:00,18.9,80,100,984.9,8.3,0,0,0,0
2026-03-15T01:00,18.8,85,100,984,9.9,0,0,0,0
2026-03-15T02:00,19.5,79,100,984.6,9.3,11,0,11,0
2026-03-15T03:00,20.4,68,23,984.1,9.3,115,10,105,31.5
2026-03-15T04:00,23.2,54,29,984.3,10.1,414,270,144,524.4
2026-03-15T05:00,25.7,42,45,984.7,11.1,589,421,168,622.5
2026-03-15T06:00,26,45,31,984.7,10.3,668,451,217,570.5
2026-03-15T07:00,26.6,45,2,984.2,10.9,790,586,204,689.8
2026-03-15T08:00,27.1,43,4,983.3,10.4,819,645,174,759.3
2026-03-15T09:00,26.5,47,71,982.3,10.9,684,492,192,622.5
2026-03-15T10:00,26.5,45,51,982.3,12.2,411,204,207,301.7
2026-03-15T11:00,26.3,44,69,981.3,14,353,200,153,388.6
2026-03-15T12:00,27.4,34,34,980.7,12.6,179,72,107,227.2
2026-03-15T13:00,25.8,39,13,981.2,12.1,47,15,32,117.2
2026-03-15T14:00,24.7,44,6,981.6,12.5,0,0,0,0
2026-03-15T15:00,23.2,49,0,982.6,12.7,0,0,0,0
2026-03-15T16:00,21.8,56,0,983.1,10.7,0,0,0,0
2026-03-15T17:00,21,59,0,983.2,10.5,0,0,0,0
2026-03-15T18:00,21.4,63,34,983.2,10,0,0,0,0
2026-03-15T19:00,20.5,65,38,983.9,12.2,0,0,0,0
2026-03-15T20:00,18.9,68,0,983.8,9.5,0,0,0,0
2026-03-15T21:00,18.6,67,5,982.3,11.4,0,0,0,0
2026-03-15T22:00,18.2,68,86,981.8,10.1,0,0,0,0
2026-03-15T23:00,17.6,70,46,982,8.1,0,0,0,0
2026-03-16T00:00,17.3,73,0,981.6,10.8,0,0,0,0
2026-03-16T01:00,17.5,72,0,982.1,9.7,0,0,0,0
2026-03-16T02:00,18.1,69,0,982.6,8.1,52,19,33,145.9
2026-03-16T03:00,20.2,58,0,983.5,9.2,234,139,95,432.4
2026-03-16T04:00,22.9,47,0,983.8,10.7,446,318,128,612.5
2026-03-16T05:00,25.4,41,13,983.8,12.5,633,484,149,711.3
2026-03-16T06:00,27.8,35,31,983.5,13.1,769,605,164,761.6
2026-03-16T07:00,29.3,33,0,982.4,15.6,838,662,176,775.9
2026-03-16T08:00,30.5,29,39,980.9,16,843,676,167,792.6
2026-03-16T09:00,30.9,24,24,980.5,9.2,676,473,203,596.1
2026-03-16T10:00,30.3,19,43,979.9,10.8,494,332,162,489
2026-03-16T11:00,30.4,20,45,979.5,11,376,232,144,448.5
2026-03-16T12:00,26.6,36,24,979.5,9.6,210,107,103,335.1
2026-03-16T13:00,25.5,41,13,979.7,7.9,47,17,30,131.6
2026-03-16T14:00,24,50,10,980.4,9.1,0,0,0,0
2026-03-16T15:00,22.9,54,55,981,6.6,0,0,0,0
2026-03-16T16:00,21.7,58,100,982.4,12.4,0,0,0,0
2026-03-16T17:00,21.1,57,100,982.6,7.2,0,0,0,0
2026-03-16T18:00,21.2,61,100,983,9.7,0,0,0,0
2026-03-16T19:00,20.2,67,100,982.9,7.5,0,0,0,0
2026-03-16T20:00,19.5,73,70,982.7,9.1,0,0,0,0
2026-03-16T21:00,18.8,74,43,982.2,8.5,0,0,0,0
2026-03-16T22:00,18.4,73,76,981.7,7.5,0,0,0,0
2026-03-16T23:00,18,71,73,981.3,6.9,0,0,0,0
2026-03-17T00:00,17.2,74,32,981,5.1,0,0,0,0
2026-03-17T01:00,17,74,97,981.8,4.5,0,0,0,0
2026-03-17T02:00,17.7,70,99,982.2,3.1,53,17,36,128.3
2026-03-17T03:00,19.9,59,1,983,2,200,63,137,193.3
2026-03-17T04:00,23.6,44,4,983.9,2.3,450,320,130,611.3
2026-03-17T05:00,27,33,86,984.1,3.6,637,487,150,711.3
2026-03-17T06:00,28.5,36,100,983.9,5.2,769,591,178,740.3
2026-03-17T07:00,29.7,35,97,983.5,5.9,830,634,196,739.9
2026-03-17T08:00,30.4,34,40,982.6,5.4,830,644,186,752.1
2026-03-17T09:00,31.1,31,23,981.9,5.6,762,594,168,745.8
2026-03-17T10:00,30.5,31,11,981.4,8.2,563,391,172,573.5
2026-03-17T11:00,30.3,31,20,981.3,7.6,411,281,130,540.6
2026-03-17T12:00,28.4,39,7,981.4,10.7,203,113,90,351.3
2026-03-17T13:00,26.9,43,13,982.2,9.6,51,18,33,138.1
2026-03-17T14:00,25.6,47,84,982.7,7.4,0,0,0,0
2026-03-17T15:00,24.5,52,98,983.2,6.4,0,0,0,0
2026-03-17T16:00,23.6,56,100,983.3,5.5,0,0,0,0
2026-03-17T17:00,22.5,60,100,983.2,5.3,0,0,0,0
2026-03-17T18:00,22.2,66,100,983.4,5.4,0,0,0,0
2026-03-17T19:00,21.4,70,100,983.1,4.7,0,0,0,0
2026-03-17T20:00,20.6,74,100,982.6,3.7,0,0,0,0
2026-03-17T21:00,19.9,79,99,982.2,3.1,0,0,0,0
2026-03-17T22:00,19.5,80,100,982.5,3.1,0,0,0,0
2026-03-17T23:00,20,78,47,982.7,3.7,0,0,0,0
2026-03-18T00:00,19.4,80,22,982.7,5.4,0,0,0,0
2026-03-18T01:00,19,82,0,983.2,4.8,0,0,0,0
2026-03-18T02:00,19.5,79,2,983.7,4.7,56,21,35,155.9
2026-03-18T03:00,21.6,69,9,984.7,2.8,238,141,97,426.9
2026-03-18T04:00,25,54,9,985.8,2.9,445,313,132,593.1
2026-03-18T05:00,27.5,45,16,986.2,2.9,624,464,160,673.7
2026-03-18T06:00,29,41,37,986.2,2.3,754,572,182,713.1
2026-03-18T07:00,30.9,35,15,985.3,2.8,831,654,177,760.1
2026-03-18T08:00,31.8,29,20,984.6,2.8,824,646,178,751.6
2026-03-18T09:00,29.9,34,77,984,8.6,705,503,202,629.2
2026-03-18T10:00,29.1,37,57,983.4,7.1,428,225,203,328.7
2026-03-18T11:00,28.6,37,98,983.3,2.9,369,209,160,400.2
2026-03-18T12:00,29.2,34,100,983.4,10.7,140,34,106,104.9
2026-03-18T13:00,20.5,73,100,985.6,19.6,24,0,24,0
2026-03-18T14:00,21.5,74,100,986.5,12.6,0,0,0,0
2026-03-18T15:00,20.9,75,100,987.1,9.4,0,0,0,0
2026-03-18T16:00,20.9,76,100,987.3,3.2,0,0,0,0
2026-03-18T17:00,20.2,81,100,986.6,8.6,0,0,0,0
2026-03-18T18:00,21.5,81,100,985.7,13.2,0,0,0,0
2026-03-18T19:00,21.6,64,100,985.4,9.4,0,0,0,0
2026-03-18T20:00,21.4,63,100,984.9,5.8,0,0,0,0
2026-03-18T21:00,21.4,58,100,984.7,7.1,0,0,0,0
2026-03-18T22:00,21,60,62,984.7,5.2,0,0,0,0
2026-03-18T23:00,20.2,60,13,984.4,8,0,0,0,0
2026-03-19T00:00,21.2,69,94,984.3,12,0,0,0,0
2026-03-19T01:00,21.6,68,92,984.6,3.4,0,0,0,0
2026-03-19T02:00,22,65,100,985.8,3.5,43,11,32,80.3
2026-03-19T03:00,22.3,64,99,986.4,3.7,85,14,71,41.8
2026-03-19T04:00,24.3,56,61,987,0.7,277,73,204,137.2
2026-03-19T05:00,27.4,42,92,987.5,1.5,622,455,167,656.8
2026-03-19T06:00,27.1,47,100,988,7.4,674,413,261,512.4
2026-03-19T07:00,26.4,50,51,986.9,3.6,233,9,224,10.4
2026-03-19T08:00,25.6,55,80,986.3,10.5,729,479,250,555.2
2026-03-19T09:00,26.5,48,100,985.5,12.3,738,518,220,645.5
2026-03-19T10:00,24.4,57,92,985,9.2,314,83,231,120.8
2026-03-19T11:00,24,59,100,984.4,10.4,366,182,184,346.8
2026-03-19T12:00,21.2,74,89,984,17.5,166,47,119,144
2026-03-19T13:00,19.2,83,93,984.1,9,47,13,34,98
2026-03-19T14:00,18.9,87,62,984.6,8,0,0,0,0
2026-03-19T15:00,18.8,88,100,985.6,12.1,0,0,0,0
2026-03-19T16:00,18.4,87,96,985.6,12,0,0,0,0
2026-03-19T17:00,18.1,85,70,985.4,10.9,0,0,0,0
2026-03-19T18:00,18.2,84,76,984.8,6.2,0,0,0,0
2026-03-19T19:00,17.7,88,17,985,7.4,0,0,0,0
2026-03-19T20:00,17.1,92,100,984.4,5.2,0,0,0,0
2026-03-19T21:00,16.8,93,100,983.6,5.8,0,0,0,0
2026-03-19T22:00,16.9,93,100,983.4,3.5,0,0,0,0
2026-03-19T23:00,16.7,93,100,982.8,4.2,0,0,0,0
2026-03-20T00:00,16.9,96,100,983.1,6.7,0,0,0,0
2026-03-20T01:00,17,95,100,983.7,10,0,0,0,0
2026-03-20T02:00,17.3,93,100,985,10.2,22,0,22,0
2026-03-20T03:00,17.5,93,100,986,5.5,39,0,39,0
2026-03-20T04:00,17.7,92,100,986.1,5.9,79,0,79,0
2026-03-20T05:00,18.1,88,100,986.1,6.7,124,12,112,17.2
2026-03-20T06:00,18.5,85,100,986.5,6,334,44,290,54.3
2026-03-20T07:00,18.8,79,100,985.9,5.1,271,20,251,23.1
2026-03-20T08:00,19,78,100,985.1,4.9,253,6,247,6.9
2026-03-20T09:00,19.7,76,100,984.4,3.3,308,46,262,57.1
2026-03-20T10:00,20.1,74,32,983.4,3.4,398,103,295,149.3
2026-03-20T11:00,20.2,73,30,983.1,3.5,376,239,137,453.4
2026-03-20T12:00,19.9,73,34,983.5,4.1,218,116,102,353
2026-03-20T13:00,18.6,81,41,983.6,5.8,47,14,33,104.7
2026-03-20T14:00,17.7,86,12,983.9,4.2,0,0,0,0
2026-03-20T15:00,17.1,89,8,984.4,4.4,0,0,0,0
2026-03-20T16:00,16.5,93,3,985.1,3.3,0,0,0,0
2026-03-20T17:00,15.9,94,2,985.2,2.1,0,0,0,0
2026-03-20T18:00,16,97,0,985.6,1.3,0,0,0,0
2026-03-20T19:00,15.9,97,0,985.2,1.2,0,0,0,0
2026-03-20T20:00,15.4,99,0,984.5,2.5,0,0,0,0
2026-03-20T21:00,15.2,100,97,984.7,4,0,0,0,0
2026-03-20T22:00,15.3,99,100,985,4.5,0,0,0,0
2026-03-20T23:00,15.1,100,100,984.6,5.2,0,0,0,0
2026-03-21T00:00,15.1,99,100,985.1,5.3,0,0,0,0
2026-03-21T01:00,14.8,100,100,986.1,3.8,0,0,0,0
2026-03-21T02:00,14.9,99,100,986.9,1.3,36,2,34,14.1
2026-03-21T03:00,15.2,99,100,987.8,3.3,130,18,112,52.4
2026-03-21T04:00,17.6,87,50,988.3,2.1,331,78,253,144.4
2026-03-21T05:00,20,79,32,988.5,3.4,633,451,182,643.7
2026-03-21T06:00,22.3,69,17,987.8,4.8,775,593,182,729
2026-03-21T07:00,23.8,61,19,987.8,5.1,849,669,180,768.2
2026-03-21T08:00,24.8,54,66,987,5.4,847,667,180,767.5
2026-03-21T09:00,25.4,47,95,986.2,8,742,566,176,700.3
2026-03-21T10:00,25.3,47,98,985.5,8.4,597,399,198,576.3
2026-03-21T11:00,25,47,100,985.1,7.9,370,203,167,383.3
2026-03-21T12:00,24.4,53,97,985.7,6.4,195,68,127,205.5
2026-03-21T13:00,22.3,67,100,985.8,4.7,46,7,39,51.9
2026-03-21T14:00,21.6,73,100,986.3,3.9,0,0,0,0
2026-03-21T15:00,21,74,99,987,4.1,0,0,0,0
2026-03-21T16:00,20.3,76,99,987.6,5,0,0,0,0
2026-03-21T17:00,20,78,100,987.2,4.3,0,0,0,0
2026-03-21T18:00,20.4,74,88,987.4,6.8,0,0,0,0
2026-03-21T19:00,19.2,77,8,987.4,6,0,0,0,0
2026-03-21T20:00,18.2,81,0,986.7,5.2,0,0,0,0
2026-03-21T21:00,17.4,83,0,985.9,4.5,0,0,0,0
2026-03-21T22:00,17.1,83,7,986.2,5.6,0,0,0,0
2026-03-21T23:00,16.8,83,5,986.2,7,0,0,0,0
2026-03-22T00:00,16.6,84,8,985.8,6.2,0,0,0,0
2026-03-22T01:00,16.5,86,0,986.1,5,0,0,0,0
2026-03-22T02:00,17.4,84,2,986.5,6,67,25,42,174.2
2026-03-22T03:00,19.1,79,2,987.3,4.7,251,147,104,423
2026-03-22T04:00,21.1,70,16,988.1,6.6,460,322,138,591.4
2026-03-22T05:00,23,60,0,988.2,7.4,643,481,162,682.7
2026-03-22T06:00,24.9,53,0,987.8,9.1,776,602,174,736.8
2026-03-22T07:00,26,48,24,987.4,10.6,843,662,181,757.3
2026-03-22T08:00,26.6,47,0,986.5,11.5,835,645,190,739.6
2026-03-22T09:00,27,46,74,985.3,10.1,765,592,173,730
2026-03-22T10:00,27.1,44,29,984.6,10.1,620,449,171,646.1
2026-03-22T11:00,26.9,45,10,984.4,10.3,440,298,142,560.2
2026-03-22T12:00,26.1,49,5,984.3,7.8,231,132,99,396.3
2026-03-22T13:00,23.7,62,22,984.3,5.6,56,20,36,147.1
2026-03-22T14:00,22.5,68,98,984.6,5.2,0,0,0,0
2026-03-22T15:00,21.9,72,44,985.3,4,0,0,0,0
2026-03-22T16:00,21.2,73,99,985.5,2.2,0,0,0,0
2026-03-22T17:00,20.6,76,41,985.1,2.1,0,0,0,0
2026-03-22T18:00,21.2,72,90,985.2,2.8,0,0,0,0
2026-03-22T19:00,20.6,72,100,984.9,5.8,0,0,0,0
2026-03-22T20:00,20,74,99,984.6,5.8,0,0,0,0
2026-03-22T21:00,19.4,77,99,984.4,4.7,0,0,0,0
2026-03-22T22:00,19,78,100,984.9,7.6,0,0,0,0
2026-03-22T23:00,18.6,81,100,985.4,7.1,0,0,0,0
2026-03-23T00:00,18.4,85,100,985.3,12.4,0,0,0,0
2026-03-23T01:00,18.1,87,100,985.5,7.6,0,0,0,0
2026-03-23T02:00,18.1,88,100,986.6,9.1,15,0,15,0
2026-03-23T03:00,18,88,100,987.1,8.2,47,0,47,0
2026-03-23T04:00,18.2,90,100,987.6,8.6,80,3,77,5.5
2026-03-23T05:00,20.5,83,95,987.4,4.5,201,36,165,50.8
2026-03-23T06:00,22.6,70,100,987,4.2,324,75,249,91.4
2026-03-23T07:00,23.7,65,100,986.6,4.7,342,60,282,68.4
2026-03-23T08:00,24.4,61,29,985.5,3.9,298,35,263,40
2026-03-23T09:00,26,54,8,984.6,2.8,684,460,224,565.3
2026-03-23T10:00,26.5,51,8,983.8,2.4,618,448,170,642.3
2026-03-23T11:00,26.4,51,9,983.3,4.5,425,283,142,529.7
2026-03-23T12:00,27.1,48,27,983.3,4.2,230,130,100,387.7
2026-03-23T13:00,25,66,18,983.6,1,53,18,35,131.3
2026-03-23T14:00,23.4,72,7,984,3.6,0,0,0,0
2026-03-23T15:00,22.5,74,2,984.6,4.8,0,0,0,0
2026-03-23T16:00,22.1,72,2,985.4,5.2,0,0,0,0
2026-03-23T17:00,21.2,75,0,985,5.7,0,0,0,0
2026-03-23T18:00,20.9,83,21,985,4,0,0,0,0
2026-03-23T19:00,20.5,85,0,985,3.5,0,0,0,0
2026-03-23T20:00,20,86,0,985.1,0.7,0,0,0,0
2026-03-23T21:00,19.1,91,2,984.8,2.7,0,0,0,0
2026-03-23T22:00,18.7,92,1,984.7,1.3,0,0,0,0
2026-03-23T23:00,18.3,93,0,983.6,3.3,0,0,0,0
2026-03-24T00:00,18.4,90,0,984,3.4,0,0,0,0
2026-03-24T01:00,18.6,89,0,984.2,3.5,0,0,0,0
2026-03-24T02:00,19.8,85,0,985,5.1,72,27,45,182.6
2026-03-24T03:00,21.8,78,0,985.5,2.7,260,155,105,435.5
2026-03-24T04:00,24.3,67,12,986.3,4.8,471,331,140,599.1
2026-03-24T05:00,26.5,55,10,986.7,6.8,655,493,162,692.2
2026-03-24T06:00,28.2,43,15,986,8.6,787,611,176,741.4
2026-03-24T07:00,29.1,37,52,985.1,10.3,796,581,215,659.7
2026-03-24T08:00,29.8,34,20,984.4,11.6,799,582,217,662.8
2026-03-24T09:00,29.9,33,4,983.5,11.6,757,571,186,699.4
2026-03-24T10:00,29.6,33,0,982.7,12.4,640,477,163,681.5
2026-03-24T11:00,29,34,0,982.4,11.8,454,318,136,592.6
2026-03-24T12:00,28.4,35,0,982.4,11,244,142,102,420.7
2026-03-24T13:00,26.1,48,0,982.2,5.2,61,22,39,159.3
2026-03-24T14:00,24.6,56,0,982.3,4.4,0,0,0,0
2026-03-24T15:00,23.9,58,0,983.1,5.6,0,0,0,0
2026-03-24T16:00,23,56,5,983.5,7.1,0,0,0,0
2026-03-24T17:00,21.8,54,4,983.4,6.5,0,0,0,0
2026-03-24T18:00,21.7,59,11,983.3,7.1,0,0,0,0
2026-03-24T19:00,20.9,63,0,982.8,5.7,0,0,0,0
2026-03-24T20:00,20.1,67,0,982.7,5,0,0,0,0
2026-03-24T21:00,19.4,72,100,982.3,4.1,0,0,0,0
2026-03-24T22:00,19,72,100,982.5,4.8,0,0,0,0
2026-03-24T23:00,18.4,75,60,982.1,4.9,0,0,0,0
2026-03-25T00:00,18.8,76,0,982.4,5.2,0,0,0,0
2026-03-25T01:00,18.7,76,0,983,5.1,1,0,1,0
2026-03-25T02:00,19.7,73,0,984,6.6,77,30,47,200
2026-03-25T03:00,21.9,67,0,984.9,3.4,272,165,107,458.2
2026-03-25T04:00,24.9,55,0,985.4,4.1,487,346,141,621.7
2026-03-25T05:00,27.4,43,0,985.7,5.5,673,510,163,712.3
2026-03-25T06:00,29.2,33,0,985.5,7.3,807,630,177,761.2
2026-03-25T07:00,30.5,30,16,985.1,7.8,874,691,183,781.7
2026-03-25T08:00,31.3,27,9,984.3,9.2,867,685,182,777.5
2026-03-25T09:00,31.7,26,25,983.4,10.1,790,616,174,752.1
2026-03-25T10:00,31.6,26,22,982.7,11.1,649,488,161,694.8
2026-03-25T11:00,31.1,28,95,982.4,10.7,457,319,138,592
2026-03-25T12:00,30.5,28,17,982.4,9.7,238,132,106,388.6
2026-03-25T13:00,28.9,33,91,982.6,5,60,22,38,158
2026-03-25T14:00,27.8,38,100,982.9,3.8,0,0,0,0
2026-03-25T15:00,26.7,42,100,983.3,3.2,0,0,0,0
2026-03-25T16:00,26.5,52,86,984,0.7,0,0,0,0
2026-03-25T17:00,25.2,46,95,984.4,2.3,0,0,0,0
2026-03-25T18:00,25.2,48,27,984.8,3,0,0,0,0
2026-03-25T19:00,24.5,50,51,984.9,7.6,0,0,0,0
2026-03-25T20:00,23.3,56,100,984.9,7.3,0,0,0,0
2026-03-25T21:00,23.4,55,22,984.9,6.6,0,0,0,0
2026-03-25T22:00,22.3,58,11,985,3.5,0,0,0,0
2026-03-25T23:00,21.5,61,16,984.7,4,0,0,0,0
2026-03-26T00:00,21.6,66,81,984.5,5.2,0,0,0,0
2026-03-26T01:00,21.2,71,27,985.4,3.7,1,0,1,0
2026-03-26T02:00,22.5,65,12,985.9,2.8,75,28,47,184
2026-03-26T03:00,24.8,56,29,986.7,2.4,259,153,106,419.9
2026-03-26T04:00,27.5,47,48,987.5,3.8,469,325,144,579.8
2026-03-26T05:00,29.6,41,44,987.9,4.7,593,427,166,593.3
2026-03-26T06:00,33,27,73,987.4,6.8,651,423,228,508.9
2026-03-26T07:00,34.5,21,99,986.2,8.3,823,609,214,686.5
2026-03-26T08:00,34.8,19,100,985.1,8.7,736,514,222,581.5
2026-03-26T09:00,34.8,20,100,984.4,11.6,661,366,295,445.4
2026-03-26T10:00,33,25,98,983.6,14.3,422,154,268,218.5
2026-03-26T11:00,32.2,27,100,983.6,13.6,351,139,212,256.9
2026-03-26T12:00,31.9,25,100,983.5,8.9,160,26,134,76.1
2026-03-26T13:00,30.5,32,100,983.8,7.8,29,0,29,0
2026-03-26T14:00,29.3,39,100,984.1,7.1,0,0,0,0
2026-03-26T15:00,28.6,41,100,984.7,6.1,0,0,0,0
2026-03-26T16:00,28.1,41,100,985.3,8.7,0,0,0,0
2026-03-26T17:00,27.8,40,100,985.6,9.8,0,0,0,0
2026-03-26T18:00,26.9,45,100,985.2,6,0,0,0,0
2026-03-26T19:00,26.3,46,52,984.5,6.8,0,0,0,0
2026-03-26T20:00,24.9,52,58,983.8,7.8,0,0,0,0
2026-03-26T21:00,23.9,57,48,983.1,8.4,0,0,0,0
2026-03-26T22:00,23,60,42,982.4,7.8,0,0,0,0
2026-03-26T23:00,22.4,62,100,982,6.2,0,0,0,0
2026-03-27T00:00,22.5,65,35,981.7,10.7,0,0,0,0
2026-03-27T01:00,22.2,66,95,982.8,11.8,1,0,1,0
2026-03-27T02:00,22.5,66,98,983.3,11.2,48,7,41,45.4
2026-03-27T03:00,23.3,63,95,984,12.8,190,52,138,141.1
2026-03-27T04:00,25.3,53,68,984.6,11,428,238,190,421.6
2026-03-27T05:00,26.6,48,72,984.7,10.2,515,290,225,400.8
2026-03-27T06:00,25.2,57,98,984.7,11.7,704,432,272,517.6
2026-03-27T07:00,25.7,52,98,984.4,9.2,286,66,220,74.1
2026-03-27T08:00,28.6,40,49,983.1,4.9,683,367,316,413.9
2026-03-27T09:00,29.2,36,55,981.9,9.4,678,426,252,516.8
2026-03-27T10:00,28.8,38,44,980.9,8.5,494,297,197,420
2026-03-27T11:00,28.9,37,42,980.3,6.1,388,227,161,417.8
2026-03-27T12:00,28.2,37,7,979.4,10.6,196,86,110,250.1
2026-03-27T13:00,27.7,38,3,979.8,8.7,60,21,39,148.6
2026-03-27T14:00,27.1,40,1,980.2,5,0,0,0,0
2026-03-27T15:00,26.4,43,2,981,4.7,0,0,0,0
2026-03-27T16:00,25.7,46,8,981.1,4.1,0,0,0,0
2026-03-27T17:00,24.9,48,1,981.2,3.5,0,0,0,0
2026-03-27T18:00,24,61,1,981.2,3.3,0,0,0,0
2026-03-27T19:00,23.2,63,0,980.7,3.8,0,0,0,0
2026-03-27T20:00,22.7,63,0,980,4.1,0,0,0,0
2026-03-27T21:00,22.4,63,0,979.5,4.7,0,0,0,0
2026-03-27T22:00,22,63,1,979,6,0,0,0,0
2026-03-27T23:00,21.3,66,0,978.6,5.7,0,0,0,0
2026-03-28T00:00,21.5,66,62,978.9,6.4,0,0,0,0
2026-03-28T01:00,21.5,66,5,979.7,5.1,1,0,1,0
2026-03-28T02:00,22.4,62,18,980.2,3.8,82,31,51,198.1
2026-03-28T03:00,24.7,53,57,981,2.6,273,163,110,437.3
2026-03-28T04:00,27.2,43,66,981.6,3.1,481,336,145,591
2026-03-28T05:00,29,37,41,981.3,1.8,661,487,174,669.7
2026-03-28T06:00,30.4,34,100,980.9,3.6,796,610,186,727.9
2026-03-28T07:00,31.9,30,98,980.5,4.9,805,514,291,575.3
2026-03-28T08:00,32.8,27,94,979.7,6.5,830,587,243,659.9
2026-03-28T09:00,33.1,26,91,978.6,7.9,730,470,260,568.4
2026-03-28T10:00,33.2,24,98,978,9.8,631,448,183,631.5
2026-03-28T11:00,32.5,25,100,977.6,9.6,435,265,170,485.8
2026-03-28T12:00,32,22,95,977.6,6.4,218,87,131,251.4
2026-03-28T13:00,30.6,28,65,978.1,5.8,63,19,44,133.5
2026-03-28T14:00,29.3,36,98,978.5,3.8,0,0,0,0
2026-03-28T15:00,28.3,41,100,978.8,4.7,0,0,0,0
2026-03-28T16:00,27.6,41,11,979.2,4,0,0,0,0
2026-03-28T17:00,26.6,43,23,978.9,3.1,0,0,0,0
2026-03-28T18:00,26.3,45,87,979.1,5.6,0,0,0,0
2026-03-28T19:00,25.5,47,88,978.9,7.3,0,0,0,0
2026-03-28T20:00,24.7,51,2,978.7,7.2,0,0,0,0
2026-03-28T21:00,24,56,84,978.7,7.5,0,0,0,0
2026-03-28T22:00,23.5,58,85,978.3,7.2,0,0,0,0
2026-03-28T23:00,23,59,95,978,6.5,0,0,0,0
2026-03-29T00:00,23.2,62,84,978.5,7.5,0,0,0,0
2026-03-29T01:00,23.2,62,44,979.3,7.9,1,0,1,0
2026-03-29T02:00,24.1,58,98,980.5,8.2,83,31,52,195.4
2026-03-29T03:00,26,51,100,981.3,7.8,258,131,127,347.5
2026-03-29T04:00,28,45,97,982,9,369,116,253,202.6
2026-03-29T05:00,31.1,35,62,982.2,11.9,639,439,200,600.6
2026-03-29T06:00,32.7,33,98,981.9,11.7,748,523,225,621.6
2026-03-29T07:00,33,33,5,981.5,9.2,670,335,335,373.7
2026-03-29T08:00,34.3,31,35,980.8,6,800,600,200,672.4
2026-03-29T09:00,34.5,30,100,979.8,6.9,651,446,205,537.8
2026-03-29T10:00,34.6,30,100,979,6.2,549,306,243,429.9
2026-03-29T11:00,31.5,36,82,979.1,7.5,213,39,174,71.2
2026-03-29T12:00,30,51,27,978.1,3.5,152,45,107,129.3
2026-03-29T13:00,31.2,38,14,978.8,8.3,61,19,42,132.5
2026-03-29T14:00,28.9,48,1,979.1,11.8,0,0,0,0
2026-03-29T15:00,27.5,52,1,979.8,11.5,0,0,0,0
2026-03-29T16:00,26.5,53,5,980.3,10.1,0,0,0,0
2026-03-29T17:00,26.2,51,19,980.4,7.2,0,0,0,0
2026-03-29T18:00,26.4,52,21,980.6,6.9,0,0,0,0
2026-03-29T19:00,25.5,54,74,980.2,6.7,0,0,0,0
2026-03-29T20:00,24.6,56,99,979.9,7.9,0,0,0,0
2026-03-29T21:00,24,59,99,979.6,6.3,0,0,0,0
2026-03-29T22:00,23.7,60,100,979.5,7.7,0,0,0,0
2026-03-29T23:00,23.1,62,99,979.5,5.3,0,0,0,0
2026-03-30T00:00,22.5,69,91,979.6,7.1,0,0,0,0
2026-03-30T01:00,22.2,70,100,980,3.2,2,0,2,0
2026-03-30T02:00,23.3,66,100,981.2,2.1,84,22,62,135.8
2026-03-30T03:00,26.1,54,45,982.3,3.3,267,133,134,348.9
2026-03-30T04:00,30,34,34,983,6.1,492,343,149,595
2026-03-30T05:00,32.6,26,100,983.3,7.8,664,473,191,643.9
2026-03-30T06:00,34.3,19,87,983.4,7.9,749,485,264,574.1
2026-03-30T07:00,35.7,18,97,982.8,8,811,539,272,599.2
2026-03-30T08:00,34.3,21,100,983.2,24.3,785,488,297,545.2
2026-03-30T09:00,32.3,24,100,983,16.3,402,74,328,89
2026-03-30T10:00,30,36,100,982.6,17.9,379,71,308,99.4
2026-03-30T11:00,30.4,33,100,982,10.8,342,115,227,209.2
2026-03-30T12:00,27.9,44,100,982.3,9.8,168,28,140,80
2026-03-30T13:00,27.4,46,100,981.9,8,18,0,18,0
2026-03-30T14:00,27,48,100,982.3,4.3,0,0,0,0
2026-03-30T15:00,26.9,48,100,983.1,3.6,0,0,0,0
2026-03-30T16:00,26.5,49,100,983.7,7.8,0,0,0,0
2026-03-30T17:00,25.4,55,100,983.8,5.6,0,0,0,0
2026-03-30T18:00,24.6,64,100,983.6,8.7,0,0,0,0
2026-03-30T19:00,23.9,68,100,983.1,5.6,0,0,0,0
2026-03-30T20:00,23.6,69,83,982.9,6.4,0,0,0,0
2026-03-30T21:00,23,70,45,982.4,5.6,0,0,0,0
2026-03-30T22:00,22.5,70,89,982.3,5,0,0,0,0
2026-03-30T23:00,22,71,87,982.4,3.4,0,0,0,0
2026-03-31T00:00,22,72,52,982,6.6,0,0,0,0
2026-03-31T01:00,21.9,73,84,982.5,3.1,2,0,2,0
2026-03-31T02:00,23.4,66,0,983.7,2.7,84,23,61,138.3
2026-03-31T03:00,26.4,53,26,984.6,2.8,281,168,113,436
2026-03-31T04:00,29.6,36,98,985.2,3.8,482,325,157,560
2026-03-31T05:00,31.4,30,80,985.4,4.7,623,384,239,520.2
2026-03-31T06:00,33.2,26,86,985.1,3.7,768,540,228,636.7
